Tip_lable,DR_rates
Nothofagus_sp._5029rd,0.0408961132482212
Nothofagus_blairii,0.0415552255439456
Nothofagus_flaviramea,0.0415552255439456
Nothofagus_nervosa,0.0415120994275827
Nothofagus_dubia,0.0415120994275827
Nothofagus_risdoniana,0.0408126592914041
Nothofagus_solanderi,0.0407710599069808
Nothofagus_rubra,0.0407710599069808
Nothofagus_stylosa,0.0395602797114626
Nothofagus_starkenborghii,0.0374122166774089
Nothofagus_solfusca,0.0406261275076206
Nothofagus_apiculata,0.0406261275076206
Nothofagus_starkenborghiorum,0.039443250759006
Nothofagus_pullei,0.0338616304538201
Nothofagus_crenata,0.039384995549421
Nothofagus_sp._5029rb,0.0405129728999319
Nothofagus_nuda,0.041101542330667
Nothofagus_benthami,0.0416408336351414
Nothofagus_womersleyi,0.0417611407575224
Nothofagus_macrocarpa,0.0422390404108457
Nothofagus_antarctica,0.0607187246464615
Nothofagus_dombeyi,0.137834158152075
Nothofagus_betuloides,0.137834158152075
Nothofagus_nitida,0.104757737295992
Nothofagus_pumilio,0.0783934450975713
Nothofagus_montagnei,0.0418518282976601
Nothofagus_rutila,0.0418518282976601
Nothofagus_muelleri,0.0414022869902253
Nothofagus_wilkinsoni,0.0393075890883559
Nothofagus_pseudoresinosa,0.0403902482225572
Nothofagus_leoni,0.0403902482225572
Fuscospora_solandri,0.0333471514702112
Fuscospora_alessandri,0.0555414535572948
Fuscospora_fusca,0.0555414535572948
Fuscospora_gunnii,0.0624385873420241
Fuscospora_truncata,0.0624385873420241
Fuscospora_cliffortioides,0.0553876380609443
Lophozonia_moorei,0.0346677441132501
Lophozonia_cunninghamii,0.0727000271825703
Lophozonia_menziesii,0.0727000271825703
Lophozonia_obliqua,0.0626251521294713
Lophozonia_glauca,0.0492762084690873
Trisyngyne_baumanniae,0.0672788682530114
Trisyngyne_discoidea,0.0672788682530114
Trisyngyne_codonandra,0.0626954841128847
Trisyngyne_grandis,0.0669410891989417
Trisyngyne_perryi,0.0669410891989417
Trisyngyne_balansae,0.0667177811519792
Trisyngyne_carrii,0.0667177811519792
Trisyngyne_brassii,0.0453109172304643
Trisyngyne_resinosa,0.0452084953110068
