Tip_lable,DR_rates
Tricosanthes_cucumerina,0.022512702476612
Cucumis_reticulatus,0.0684554962402062
Cucumis_humifructus,0.087173109635177
Cucumis_hirsutus,0.087173109635177
Cucumis_vilmorini,0.0676664947353449
Cucumis_grossularia,0.0686795973601614
Cucumis_diniae,0.0689701217860871
Cucumis_cubensis,0.0689701217860871
Cucumis_himalensis,0.0684445601186393
Cucumis_chrysocarpa,0.0684445601186393
Cucumis_kirkbridei,0.0674383289687387
Cucumis_verrucosus,0.0680478991286973
Cucumis_prolatior,0.0680478991286973
Cucumis_abyssinicus,0.0682984770181306
Cucumis_anguinus,0.0682984770181306
Cucumis_clavipetiolatus,0.0678171583710957
Cucumis_aetheocarpus,0.0682402182309236
Cucumis_jeffreyanus,0.0682402182309236
Cucumis_hytivus,0.0677023738059333
Cucumis_engleri,0.0674739664210928
Cucumis_zambianus,0.0676630505638428
Cucumis_sp._B_PMS-2010,0.195268550619986
Cucumis_sp._C_PMS-2010,0.195268550619986
Cucumis_sp._A_PMS-2010,0.178171442214646
Cucumis_maderaspatanus,0.160072135836092
Cucumis_variabilis,0.162281931568003
Cucumis_althaeoides,0.162281931568003
Cucumis_rumphianus_subsp._tomentosus,0.202270530049054
Cucumis_rumphianus_subsp._rumphianus,0.202270530049054
Cucumis_argenteus,0.172657333510053
Cucumis_leiospermus,0.161014372157132
Cucumis_sp._D_PMS-2010,0.148345977344379
Cucumis_ritchiei,0.118189971969967
Cucumis_gracilis,0.109777540625052
Cucumis_setosus,0.120595640538546
Cucumis_silentvalleyi,0.120595640538546
Cucumis_indicus,0.110312090977382
Cucumis_debilis,0.0939242146334591
Cucumis_sativus_var._sativus,0.195491667167492
Cucumis_sativus,0.195491667167492
Cucumis_sativus_var._hardwickii,0.155728793017509
Cucumis_hystrix,0.110788455993715
Cucumis_sp._HS414,0.104183179385352
Cucumis_umbellatus,0.104183179385352
Cucumis_costatus,0.137375829045538
Cucumis_queenslandicus,0.137375829045538
Cucumis_melo_var._conomon,0.23959771915101
Cucumis_melo_subsp._melo,0.23959771915101
Cucumis_melo_var._cantalupo,0.236567638025977
Cucumis_melo_var._inodorus,0.230921404006296
Cucumis_melo,0.220644492391077
Cucumis_trigonus,0.202959022208409
Cucumis_pubescens,0.206441364268501
Cucumis_melo_var._flexuosus,0.206441364268501
Cucumis_melo_subsp._agrestis,0.146241850783029
Cucumis_picrocarpus,0.110458074186583
Cucumis_dinteri,0.0955470449482522
Cucumis_sagittatus,0.0955470449482522
Cucumis_anguria_var._anguria,0.211312178468018
Cucumis_anguria,0.211312178468018
Cucumis_sp._AG-2008,0.197983345037323
Cucumis_insignis,0.197983345037323
Cucumis_anguria_var._longaculeatus,0.174851382431974
Cucumis_prophetarum,0.178490736174717
Cucumis_prophetarum_subsp._prophetarum,0.178490736174717
Cucumis_pustulatus,0.167873570898471
Cucumis_dipsaceus,0.167873570898471
