Tip_label,Rate
Thelypodium_sagittatum,0.12310411340795
Thelypodium_integrifolium,0.123112716750608
Thelypodium_flexuosum,0.123101070159565
Thelypodium_crispum,0.123109475523773
Thelypodium_eucosmum,0.123106072661314
Thelypodium_endlicherianum,0.123097936500875
Thelypodium_repandum,0.123107818677174
Thelypodium_suffrutescens,0.123123970625811
Thelypodium_flavescens,0.123097936500875
Thelypodium_eucosum,0.123112716750608
Thelypodium_brachycarpum,0.123115722972223
Thelypodium_texanum,0.123088073544855
Thelypodium_rollinsii,0.123117783150261
Thelypodium_longipes,0.123088073544855
Thelypodium_wrightii,0.123095780777902
Thelypodium_stenopetalum,0.1231097453342
Thelypodium_milleflorum,0.123117783150261
Thelypodium_laxiflorum,0.123107818677174
Thelypodium_laciniatum,0.123097936500875
Thelypodium_macrorhizun,0.123089532566121
Thelypodium_howellii,0.123055579763752
Thelypodium_paniculatum,0.123095780777902
Warea_carteri,0.123089532566121
Warea_sessilifolia,0.123109169726052
Warea_cuneifolia,0.12310411340795
Warea_amplexifolia,0.123112716750608
Chaunanthus_acuminatus,0.123109169726052
Chaunanthus_petiolatus,0.123097936500875
Thelypodiopsis_elegans,0.123095780777902
Thelypodiopsis_ambigua,0.123107818677174
Thelypodiopsis_shinnersii,0.123086435012966
Thelypodiopsis_arcuata,0.12310411340795
Thelypodiopsis_divaricata,0.123119982323162
Thelypodiopsis_juniperorum,0.12310411340795
Thelypodiopsis_aurea,0.1231097453342
Thelypodiopsis_vaseyi,0.123107818677174
Thelypodiopsis_vermicularis,0.123076127486214
Thelypodiopsis_wootonii,0.123119982323162
Thelypodiopsis_retrofracta,0.123044360742923
Thelypodiopsis_versicolor,0.123106072661314
Thelypodiopsis_incisa,0.123097936500875
Thelypodiopsis_purpusii,0.123106072661314
Streptanthus_glandulosus_subsp._hoffmanii,0.123148198008408
Streptanthus_glandulosus_subsp._sonomensis,0.123161835855947
Streptanthus_glandulosus,0.12317037539888
Streptanthus_glandulosus_subsp._niger,0.123152000015872
Streptanthus_glandulosus_subsp._secundus,0.123153756912408
Streptanthus_glandulosus_subsp._pulchellus,0.123148198008408
Streptanthus_glandulosus_subsp._albidus,0.123166773832931
Streptanthus_glandulosus_subsp._glandulosus,0.123143714172018
Streptanthus_insignis_subsp._insignis,0.123145415348386
Streptanthus_callistus,0.123148198008408
Streptanthus_hispidus,0.123148198008408
Streptanthus_cutleri,0.123101070159565
Streptanthus_bracteatus,0.123092388165221
Streptanthus_platycarpus,0.123101070159565
Streptanthus_carinatus,0.123101070159565
Streptanthus_vernalis,0.123132793192559
Streptanthus_morrisonii,0.123131991436009
Streptanthus_brachiatus,0.123138086215762
Streptanthus_batrachopus,0.123119808523092
Streptanthus_barbiger,0.123120156123232
Streptanthus_hesperidis,0.123132194767741
Streptanthus_drepanoides,0.123129926538768
Streptanthus_breweri,0.123132793192559
Streptanthus_polygaloides,0.123129926538768
Streptanthus_cooperi,0.123132793192559
Streptanthus_cordatus,0.123131991436009
Streptanthus_howellii,0.123095780777902
Streptanthus_longisiliquus,0.123088073544855
Streptanthus_barbatus,0.123123970625811
Streptanthus_diversifolius,0.1231097453342
Streptanthus_tortuosus,0.123107818677174
Streptanthus_bernardinus,0.123132194767741
Streptanthus_campestris,0.123107818677174
Streptanthus_fenestratus,0.123101070159565
Streptanthus_farnsworthianus,0.123106072661314
Streptanthus_maculatus,0.12310411340795
Streptanthus_petiolaris,0.123117783150261
Streptanthus_hyacinthoides,0.123101070159565
Streptanthus_feneatratus,0.123109169726052
