Tip_label,Rate
Symbegonia_sp._Forrest_145,0.214570274657329
Symbegonia_sp._Forrest_143,0.214563794412429
Symbegonia_sp._K-1994,0.214567236111044
Symbegonia_sp._Kew_U012,0.214567236111044
Begonia_strigosa,0.214560340071858
Begonia_argenteomarginata,0.214560340071858
Begonia_symsanguinea,0.214563794412429
Begonia_bipinnatifida,0.214534516207741
Begonia_cf._brevirimosa_Forrest_138,0.214543917063436
Begonia_brevirimosa,0.214534516207741
Begonia_serratipetala,0.214560340071858
Begonia_merrittii,0.214560340071858
Begonia_brevipes,0.214547099056862
Begonia_crispipila,0.214563794412429
Begonia_contracta,0.214547099056862
Begonia_negrosensis,0.214547099056862
Begonia_polilloensis,0.214563794412429
Begonia_ramosii,0.214560340071858
Begonia_aequata,0.214547099056862
Begonia_lagunensis,0.214560340071858
Begonia_cf._incisa_Forrest_139,0.214563794412429
Begonia_sp._Thomas_08-135,0.214570274657329
Begonia_weigallii,0.214547099056862
Begonia_sp._SH-2010,0.214563794412429
Begonia_panayensis,0.214581272968883
Begonia_bolsteri,0.214543917063436
Begonia_cf._anthonyi_WCL-2013,0.214563794412429
Begonia_capituliformis,0.214570274657329
Begonia_hispidissima,0.214571462756206
Begonia_masarangensis,0.214571462756206
Begonia_mendumiae,0.214567236111044
Begonia_chiasmogyna,0.214547099056862
Begonia_macintyreana,0.214560340071858
Begonia_atricha,0.214571462756206
Begonia_isoptera,0.214543917063436
Begonia_hekensis,0.214522356896045
Begonia_varipeltata,0.214547099056862
Begonia_sp._WCL-2013c,0.214567236111044
Begonia_lambii,0.214560340071858
Begonia_torajana,0.214586070961743
Begonia_vermeulenii,0.214615201948116
Begonia_sanguineopilosa,0.214621071645756
Begonia_rantemarioensis,0.214581272968883
Begonia_comestibilis,0.214621071645756
Begonia_guttapila,0.214621071645756
Begonia_aff._mekonggensis_DCT_09-108,0.214581272968883
Begonia_pseudolateralis,0.214586760042782
Begonia_koordersii,0.214586070961743
Begonia_lasioura,0.214570274657329
Begonia_watuwilensis,0.214570274657329
Begonia_flacca,0.214575420315619
Begonia_aff._didyma_PS_73A,0.214571462756206
Begonia_didyma,0.214570274657329
Begonia_ozotothrix,0.214563794412429
Begonia_prionota,0.214570274657329
Begonia_nobmanniae,0.214563794412429
Begonia_bonthainensis,0.214571462756206
Begonia_siccacaudata,0.214570274657329
Begonia_hainanensis,0.214534516207741
Begonia_oblongifolia,0.214570274657329
Begonia_inostegia,0.214570274657329
Begonia_mamutensis,0.214567236111044
Begonia_erythrogyna,0.214571462756206
Begonia_fuscisetosa,0.214571462756206
Begonia_sp._FL072,0.214571462756206
Begonia_sp._FL078,0.214563794412429
Begonia_aff._erythrogyna_FL002,0.214571462756206
Begonia_chlorosticta,0.214571462756206
Begonia_multijugata,0.214571462756206
Begonia_wrayi,0.214560340071858
Begonia_aff._congesta_DCT_09-05,0.214570274657329
Begonia_corrugata,0.214575420315619
Begonia_laruei,0.214560340071858
Begonia_sp._DCT-2011,0.214567236111044
Begonia_bracteata,0.214534516207741
Begonia_lepida,0.214527597102194
Begonia_verecunda,0.214543917063436
Begonia_resecta,0.214560340071858
Begonia_malachosticta,0.214547099056862
Begonia_amphioxus,0.214547099056862
Begonia_madaiensis,0.214563794412429
Begonia_berhamanii,0.214543917063436
Begonia_burbidgei,0.214543917063436
Begonia_kinabaluensis,0.214547099056862
Begonia_pendula,0.214543917063436
Begonia_vaccinioides,0.214543917063436
Begonia_beryllae,0.214571462756206
Begonia_imbricata,0.214575420315619
Begonia_cf._beryllae_FL074,0.214571462756206
Begonia_sp._FL062,0.214570274657329
Begonia_sp._PH115,0.214522329640906
Begonia_aff._cauliflora_FL066,0.2064107312724
Begonia_aff._cauliflora_FL065,0.2064107312724
Begonia_rufipila,0.164058024381496
Begonia_manillensis,0.164058024381496
Begonia_castilloi,0.164051561007489
Begonia_fenicis,0.16400423475137
Begonia_tayabensis,0.163997509892249
Begonia_sp._6_MH-2015,0.164072373836853
Begonia_chloroneura,0.164051561007489
Begonia_sp._7_MH-2015,0.164058024381496
Begonia_hernandioides,0.164058024381496
Begonia_sp._5_MH-2015,0.164208607845465
Begonia_acuminatissima,0.164186283537486
Begonia_sp._Ching-I_Peng23400,0.164072373836853
Begonia_sp._4_MH-2015,0.164051561007489
Begonia_trichochila,0.164051561007489
Begonia_calcicola,0.164058024381496
Begonia_chingipengii,0.164058024381496
Begonia_elmeri,0.163816832231609
Begonia_sp._3_MH-2015,0.163586836020379
Begonia_klemmei,0.163946923963933
Begonia_oxysperma,0.163562719393286
Begonia_sp._Forrest_127,0.163924492299309
Begonia_cleopatrae,0.16400423475137
Begonia_sp._MH-2015f,0.164040309721397
Begonia_gueritziana,0.164058024381496
Begonia_aff._gueritziana_Peng_P22344,0.16400423475137
Begonia_sp._MH-2015i,0.163924492299309
Begonia_anisoptera,0.16400423475137
Begonia_suborbiculata,0.16400423475137
Begonia_blancii,0.163997509892249
Begonia_gutierrezii,0.164051561007489
Begonia_sp._MH-2015j,0.163924492299309
Begonia_sp._MH-2015h,0.166635222688122
Begonia_mindorensis,0.166665408723475
Begonia_palawanensis,0.166805124911654
Begonia_obtusifolia,0.166805124911654
Begonia_copelandii,0.1668639044413
Begonia_sp._MH-2015e,0.1668639044413
Begonia_sp._MH-2015g,0.166805124911654
Begonia_rubiteae,0.166805124911654
Begonia_sp._2_MH-2015,0.166665408723475
Begonia_biliranensis,0.166193937835687
Begonia_longiscapa,0.166253219153054
Begonia_gitingensis,0.166193937835687
Begonia_camiguinensis,0.166077091514243
Begonia_luzonensis,0.165864985502041
Begonia_sp._Forrest_126,0.164726216284004
Begonia_sp._1_MH-2015,0.164729939743987
Begonia_subnummularifolia,0.164743123637233
Begonia_wadei,0.164726216284004
Begonia_sp._MH-2015d,0.164728564598703
Begonia_rhombicarpa,0.164728564598703
